id, latitude, longitude, timestamp, executionTime
0, -22.923943, -43.177799, 2020-03-08T10:09:01.824Z, 77
1, -22.924776, -43.179428, 2020-03-08T10:10:11.830Z, 53
2, -22.925875, -43.179329, 2020-03-08T10:10:46.840Z, 49
3, -22.928761, -43.179279, 2020-03-08T10:11:56.894Z, 39
4, -22.930351, -43.178955, 2020-03-08T10:13:06.937Z, 40
5, -22.930725, -43.179085, 2020-03-08T10:13:41.968Z, 35
6, -22.931084, -43.179314, 2020-03-08T10:14:50.983Z, 33
7, -22.931461, -43.179459, 2020-03-08T10:16:02.020Z, 34
8, -22.932478, -43.182209, 2020-03-08T10:17:12.084Z, 44
9, -22.932751, -43.183285, 2020-03-08T10:17:47.129Z, 35
10, -22.93276, -43.183285, 2020-03-08T10:18:21.135Z, 35
